tweet,label
gagas pak anies tuju umkm go internasional,0.0
ganjar untuk okigarki jangan goblok,1.0
kok hapus boss,1.0
lha bukan balik apa cukup jasa ganjar jokowi,1.0
kok pak ganjar ngomongnya begini sih,1.0
waduh sabar pak memang mu kalah liverpool pak ganjar selalu menang hati masyarakat,1.0
hmmmmmesti pakde rocky gerung mas walinjenengan kan typikel leadersip topyg benci ora dimusuhiditekaniface to facedemi maslahat ummatjagoan kitehh dilawannn,0.0
mantap pak ganjar,0.0
dukung ganjar memang goblok sih,1.0
padahal ibuibu dukung yg acara debat tiga lebih kasar teriakin pak anies bacot bajing bangsat kok ya gak yg bilangin orang dukung gak pernah loh sekalisekalinya bilangin muka prabowo goblok,1.0
mending sok netral polos sok tau bego bikin blunder makin gede gede aja emang kocak nih dukung den ganjar rame ngebuly makin nunjukin konyol tolol jangan sngaja nih buly kiki biar nama ganjar,1.0
iya dong usung bu puan maju capres masa kalah ama pak ganjar cuma dukung,1.0
anies baswedan cak imin sama sama khianat,1.0
adem rasa min,0.0
rasa selalu unggul semua survey takut sama anies,1.0
prabowo pimpin masa depan,0.0
sby bilang aku forum belot mega bilang akar rumput pdip loyal banget kalau yg begono sih cuma susup yg aku pdip pdhal sejak dulu bukan pdip,1.0
alam ganjar bejir wkwkwkwkwkwkwkwk,0.0
sudah lama ikut pak ganjar imagenya sdh baik kok hancur spt jadi image baik lama citra,1.0
keren pak ganjar,0.0
may binabantayan akong bata ganon din siya tangina bat ba kayong nasa gitna,1.0
tkn prabowogibran sebut film dirty vote sebar fitnah jk tunjuk mana fitnah lewat,1.0
lu umur pak prabowo jadi ga jalan,1.0
lah lu tolol manah yg main timnas gak bakal yg rusuh memang teroris kayak lu yg memang mau bikin rusuh indonesia fakta lu bocah terlalu dini buat main medsos,1.0
kalau lu gak suka gak suka aja gak usah menfitnah dukung anies gak goblok elu kok,1.0
gpp mau mareka menang kalah jika dua kandidat anies ganjar sma g bener kerja mending golput g nanggung dosa,0.0
gw ogah pilih ganjar,1.0
lekas baik negeri ku cinta,0.0
prabowo tim jokowi,0.0
amper x ikut milu pernah kalah pilih presiden pak ganjar moga,0.0
mbok baca dulu konteknya bagaimana kalau ada wartawan yg nanya apa mungkin pak rudy jasa itu kok bilang gali gali kubur trus bawa pilih ganjar hadeh goblok kok di piara,1.0
hampir jadi sangka gak pasal karet yg jerat kalau pak anies menang pilpres si munafik bakal tangkap,1.0
pak anies udah punya desak anies cak imin bikin slepet imin pak ganjar bikin cecar ganjar pak mahfud bikin tabrak mahfud gimana kalo pak prabowo bikin goblok samsul,1.0
jujur bingung gada bagus prabowo krisis percaya ridwan kamil terlalu problematik ganjar terlalu goblok anies terlalu ambisius alias ga cocok,1.0
buzzer emang bodoh anies usung ubah mbah wowo lah yg usung lanjut arti mbah wowo mau melsnjutkan tolak ruu tpks kan,1.0
trus klo hoax cermin dukung ganjar karena goblok emang sengaja sebar hoax biar makan,1.0
eh babi air ganjar gak pernah ngomong suka nonton film porno korek kuping lu dengerin tu podcast,1.0
hadir deklarasi rawan amin anies dukung wni malaysia,0.0
emang paling bener pak ganjar mahfud yg mimpin negara inigaspol ganjar mahfud no,0.0
woo edit andi samarind masa kaos anies batam payah lu jelas edit video suara beda kenapa tuh yg punya hape diem aja goblok goblok,1.0
lucu banget pak ganjar tetap sabar meski bully mu kalah,1.0
sama suka porno kaya pak ganjar aja protes pak bantu tunda apa lgi kita yg gk jalan sama bapak tau bapak mau nunda bansos haduh alamt makin jauh sama bapak deh,1.0
cara cepat ganjar pranowo atas miskin,0.0
nobar layar lebar mestine,0.0
anies k prabowo k ganjar k stop jadi orang papua komonditas jual politik kalian orang papua munafik org papua butuh aku atas merdeka bukan pemiluh jajah,1.0
inter milann,0.0
omong doang anies bukti waktu hujan air alir laut emang buat sumur resap hasil jakarta kali bersihin bukan di kasi jaring goblok,1.0
mulai kan ga nyambung kerangka berfikir lo udah aneh kritik pdip dukung paslon beneran bego arti kalo ga bayar mah elo cape tiap hari ngatain jokowi padahal kalo ganjar menang,1.0
biir mintil titip imin iji hilihhh biar ngehindar tanggung jawab kali,1.0
kalian mau pilih ganjar prabowo anis serah pilih soal kalah tetep celeng,1.0
anak muda pasti all in pak ganjar sih juga all in pak ganjar pasti dong,0.0
panglima tni mantan dandim surakarta kapolri ketua kpu ketua mk gibran jd kan walkot solo kasih proyek pusat pildun u masjid mbz supaya kes kerja semua jalan sdh siap demikian rupa dinasty n,1.0
sering fitnah pak anies tetap sabar juang utk ummat,0.0
nilai jelek yg kasih tu kagak masuk akal kalo kek kagak iman imin bakal masuk neraka siksa abadi org kek einstein newton ibnu sina yg jelas guna malah bakal masuk neraka dasar atur nilai jelek yg,1.0
elu yg tolol halah kalo emg iya megawati nunjuk jadi cawapres jokowi ahok mau usung pas pilgub anies mau usung pas pilgub jawab buzzer dungu jangan fitnah mulu,1.0
samsul sllbisa krn smart,0.0
entah apa yg di otak tim politik ganjar goblok banget hahahahah,1.0
kok pak anies menjelekin orang yg pernah besar nama kalo jadi anak anak bajing tolol,1.0
memang tengah hati sini caleg demokrat bilang mohon dukung saya demokrat presiden tetap pak anies,0.0
orang kalau banyak bicara serang sana sini ada tuju misi gagal masif serang prabowo ros roeslani sebut connie rahakundini ngotot incar jabat wamen di tolak via,1.0
udah dukung anies gak usah lewat tol trans jawa utama pas mudik nikmat macet pantura jam dengerin cocote anies baswedan mau paling jg lu jd kadrun munafik praktik kadrun tetap enjoy lewat tol trans jawa,1.0
coba lu ulang tanya sama yang lu tanyain tiga orang germo rumah bordil jawabannye ganjar,0.0
yang hobby nonton video porno yahbisa ancurrrrrr generasi bangsa,1.0
nek pak ganjar nyalon presiden toke bakal ga kalah karo magelang hehe,1.0
sukurin komika sangka nista agama kampanye anies tahan,1.0
anak muda all in ganjar sejahtera yakin menang,0.0
bajing polisi mereka pakai bungkam orang yg bongkar busuk aparat yg gaji rakyat tp laku netral ingat uang rakyat yg kalian makan ada uang dukung ganjar anies,1.0
tadi prabowo kalah sama ganjar ganjar blunder nyusul puan rk cak imin yg lebih dulu ga percaya rakyat blunder skrg tarung kerucut prabowo vs anies,1.0
survey paling tinggi yakin menang satu putar tp msh ngerahin buzer tolol bwt nyerang anies sini gue jd curiga jangan yg survei tinggi yg bs menang satu putar pak anies bukan pak gemoy,1.0
kalah kalahgk usah cari alas bunggentlement aja semua lihat kalau imin paling bodoh lumayan mahfud score kalah telak aja ngeles,1.0
allah moga dukung dinasti jokowi segera sadar,1.0
yg heboh buzzer pak ganjar tugas partai paling kalo aksi demo serta yg kemarin demo rocky gerung bajing tolol alhamdulillah rezeki dari banteng demo,1.0
selalu cinta dukung pak ganjar masyarakat lombok,0.0
nyata lah kampung kampung orang suka capres ganjar kata boneka terus yg bilang wajah kemlinti juga yg bilang takut anak tular suka film porno ekstrim jadi gub thn naikin angka miskin cuman,1.0
cak imin jenius orang bodoh ragu cerdas beliau,1.0
ganjar pimpin bijaksana,0.0
sabar mas tumbaso neng toko ku enek swalow,0.0
masya allah moga senantiasa dlm lindung allah swtamin,0.0
nahini suka nya sama dukung anies orang nya pinter pinter salah sedikit lawan langsung bilang tolol nga jauh bedahebathebathebatgimana kalau anies ngga j,1.0
goblokbu atikoh keluar asn semenjak ganjar jadi gubernur,1.0
gw heran pede sekali ajak taruh motor beat ganjar tiket pilpres vs anis gw pegang ganjar gak berani dm gw berani klo kalah motor beat gw sanggup,1.0
gusdur bilang cak imin curi pkb gusdur kemudian ga lama cak iminntersandung kasus korupsi curi jadi kecil mungkin prabowo pilih oknum,1.0
konspirasi jegal tu pak anies klo yg bilang overload pemakail overload bannwich dsbnya jangan percaya pakwkwkwlwk,1.0
mantap mbak yenny dukung ganjar mahfud,0.0
hahaha kampanye pak anies ramai masyarakat tidak bodoh jejak digital tebar mana mana cerita nya mau framing biar pas hasil kpu cocok dgn hasil survey,1.0
narasi goblok goblok alami ganjar ikut idiot,1.0
masyarakat jawa pilih anies berita populer hamas jt posts sedang tren topik indonesia gibran rb posts sedang tren topik indonesia yahudi rb posts sedang tren topik indonesia harum posts sedang tren topik indonesia nestle posts,1.0
gibran kok deklarasi jadi cawapres minggu pas mk ubah batas usia capres cawapres udah atur eh,1.0
pilih pak anies dong,0.0
masakan sih oppungmu goblok arti lebih goblok ding bos oppung negara sana memp,1.0
foto menhan prabowo kunjung posko bencana marapi kalimantan selatan,0.0
congrats buat akhir persis solo balik ada jadi,0.0
jawa tengah,0.0
mas gibran sendiri monumen curang milu,1.0
cocok sih anies gatot,1.0
soal gibran yg jadi cawapres kan bukan rakyat yg milih prabowo sendiri yg milih kalo gamau gibran jdi cawapres kan tinggal skip gausah pilih,1.0
asa gibran ga gitu dulu punk,1.0
pascadeklarasi apfi ntt gencar sosialisasi anies masyarakat pascadeklarasi apfi dpw ntt harap upaya kenal capres anies baswedan makin masif,0.0
gibran ngga seworth buat direbutin padahal yg nunggu tawar pak anies lawak lu,1.0
mau cebokin imin soal udah terlalu idiot udah baca teks masih tolol malu masa sama bocah ingus sampe ken nang kocak imin terlalu tebel muka wkwkwk yo dukung imin jilatin mencret imin,1.0
liht aja banyak yg teriak prabowo gibran dungu tetap pilih semuah cara yg benar salah tetap guna menang jadi biar dia ngomong suka hati kalian fokus u menang anies at,1.0
anies nyungsep,1.0
resiko lah roky gerung aja udah bilang movement anis bodoh gaet imin pada ahy karna kena kasus si imin prabowo aja milu bawain isu ham masa enggak,1.0
ngakunya patriot,1.0
buah jatuh tak kan jauh pohon bapak mukibul anak bocibul,1.0
wakil presiden jokowi menhan prabowo buka haornas okeline,0.0
fenomena anies buka mata pikir rakyat sadar bhw ri butuh pimpin cerdas santuy berani wawas tatakelola yg rapi kharismatik tajam visi negarawan sifat unggul bikin kubu panik minder,0.0
sama ahli bacot rakyat udah tau mana yg tukang fitnah untung prabowo gerindra udah cabut dr sana prabowo gibran menang sekali putar,0.0
g ngaruh pakai lembaga asing k pakai lembaga mana tetap pak anies,0.0
jateng aseli emoh si ganjar jadi presiden jateng nggak maju maju kalah sama propinsi,1.0
orang orang bodoh tak lihat rekam jejak mau jadi presidendulun dulu orang usir ditantarkan kuasa kau kau dewan tukang obat menang teriak kau diam mata s,1.0
pirsa tinggal pilih ganjar anies yg penting bukan prabowo yg goblok,1.0
takut tanya macem macem nn bingung jawab lha wong memang otak cetek si aji mumpung kan raut wajah pancar energi negatif,1.0
anies guna segala cara kuasa mk rubah kpu nali sekpres jadi pegang susu,1.0
pak ganjar pimpin sangat dukung semua masyarakat,0.0
gagas entas miskin ekstem persen pdip sedang buka aib ganjar,0.0
bocil bego takut junjung nya kalah kalau ganjar yg jd capres dr pdi perjuangandasar jilat,1.0
suasana pasar malam kuliner kampung solor kota kupang tibatiba heboh calon presiden indonesia nomor urut tiga ganjar pranowo singgah makan malam jumat,0.0
bener tolol nya cak imin tetep aja udh kasih contek tom lembong masihh ga ngerti wkwkwk adehh dong kalau mau ajarin imin tuh jgn lepar aja ajarin pelan biar ga liat gitu loh idiot,1.0
king gibran emang selalu terima keluh kesah warga sih,0.0
airlangga khofifah pakde karwo ujung tombak menang prabowogibran jatim,0.0
emang gue goblok iya lah emang goblok siapa yg bilang loe cerdas no one,1.0
tuju benar lebih bagus kalau prabowo maju rombong yg nuduh kemarin mas jadi dia bisa tampil apa ada gak pake joget,1.0
kok datang pak anies ga sambut taritarian anakanak yg peluk kayak datang ganjar suatu daerah datang anies sambut natural rakyat banyak bukan acara yg buat eo sambut ganjar,0.0
akun mula gabung ngga nih,0.0
karena untuk jaga nama baik beliau hindar orang ber praduga bilang bpk prabowo klo mau memcalonkan jadi ri cuti lah dulu selesai milu jadi orang etika,1.0
hai robot dukung gibran sampean bilang dia gimana rasa hujat rakyat indonesia hasil langgar etik berat asam sulfat yg fenomenal gambar kurang literasi orang cawapres,1.0
knapa anies ga pernah tolak hti n fpi,0.0
ganjar mampu bawah anis jauh gak usah unggul unggul org udah tau,1.0
kalau kata kahlil gibran mah mata jadi curi senyum,0.0
koq jahat btw yg bikin dukung ganjar benci jokowi srjahat soal apa ya,1.0
makin banyak dukung pak ganjar mahfud bismillah menang,0.0
mungkin sama kayak lihat janji anies utk nyapres padahal kan gak bodoh utk paham konteks,1.0
anies sus buang bukan ubah anies sus turut apa perintah majikan anies sus ngadat mogok rusak justru rubah anies sus susu terus gak jelas,1.0
si tolol gk nerimain si anies bukan presiden haahaha,1.0
ayo seluruh rakyat indonesia sabang hingga merauke butuh sosok pimpin yg peduli trhdap rakytnya mari satu tekad bulat suara utk menang anies rasyid baswedan muhaimin iskandar jadi pimpin ri,1.0
anies cak imin bohong kedok agama,1.0
utk walikota solo jokowi door to door partai gak yg maukebetulan pdip mau dg pertimbanganpadahal itu pdip punya calon sendirisama gibran,0.0
dasar goblok klu pilih ganjar milih pdip pki goblok,1.0
data depok,0.0
terus prestasi ganjar apa,0.0
iya mas sy sangat marah kecewa mas ahy pak sby demokrat begitu sm anis nasdem sy dukung smpe kapan pd ga koalisi sm anis nasdem sekarang dukung prabowo sangat dukung jgn lah ikut endors anak,1.0
ekekwkwk anies selalu gitu deh ganjar bowo sibuk ngurusin cawapres anies manggung mana masuk bela palestine yg sesuai dgn semangat mayoritas umat islam indonesia,0.0
bagus buat cak imin ngapain ngurusin akun tolol kayak si memed,1.0
walaupun gue ganjarist tp gue kudu simpen rasa kecewa ntar scr teknis ganjar jauh atas wowo tp politik gak mudah org bego aja asal banyak yg neng jd anggota dpr,1.0
datang ganjar pranowo ende sekaligus ziarah makam uskup agung ende mgr vincentius sensi potokota,0.0
syair nya kahlil gibran cinta selalu bikin merinding,0.0
dukung ganjar maaf presiden pilih anies,1.0
loe yg goblok kalo bener bu mega ikut mbak yenny keluarga gak dukung pak ganjar fakta mrk dukungtolol,1.0
tolol banget sih ana pikir dukung pinter loh cak imin udah bilang kalau visi misi bahasa kampanye alat milu arti emang gak niat buat wujudin,1.0
program mulia ganjar mahfud guru ngaji masjid,0.0
ganjar ngak prestasi jadi gubernur tiktok untung bukan goronggorong,1.0
maju terus pak ganjar mahfud,0.0
anies baswedan lantik ralat kan hasil akhir polling twitter independent ganjar pranowo,0.0
koleksi mobil prabowo lebih wah gibran cnn indonesia,0.0
insyaa allah anies menang putar,0.0
klo ganjar yg duit mane,0.0
menyenangkanmelihat buzzer eker ekeran saling gelud sendiri ayok kalian semua pecah dukung prabowo ganjar,1.0
berita prabowo rawan gibran jalan sehat istana wapres dukung gibran pilpres detiknews,0.0
salam demokrasi salam tiga jari semangat terus pak ganjar,0.0
dukung anies emang tolol,1.0
bagus pak yg laku kita jadi negara maju,0.0
damping wowo arti mas gibran bantu wowo raup kaya negara banyak nya,1.0
yg thn kuasa aja tumbang masa baru thn ga bs tumbang,1.0
anies real unggul poling bukan abal kalau surveypoling anies kalah pasti poling survey adalah bohong abal palsu tim yg buat survey palsu pasti sudah hilang rasa malu,1.0
tak kunjung usung cak imin pikir buat duet tanding kalah prabowo nasional,0.0
woi teddy bego utk gagal pildun lalu gara ganjar bego lu ga ketulungan bener emang siapa ganjar bs buat batal bukankah kunci presiden selaku kepala negara kalo bego jgn borong malu ama anak,1.0
bener revisi seh wkwkwkwkwk,1.0
klo sih gak mau democrat masuk k ganjar dah darah daging benci ma partai,1.0
makane gate seng buka iku ae wonh tuku buzzer banteng pemkot karo ganjar wes bener all in turuu,1.0
rencana pilkada cepat bobby gibran bakal bantu kuasa ayahanda,1.0
paling tolol tu yg nyamain anies sama vicky presetyo anjingghhh sdm rendah,1.0
arti aki motor standar ga punya cukup daya buat nyalain mesin,0.0
utk mnutupi kasus nya buat narasi liaradili anies org nomer dki waktu,1.0
bakal calon presiden pdi juang ganjar pranowo sambut baik dukung partai perindo,0.0
dapat si rambut putih pasang dg mantan jendral,0.0
nama jga cari simpatik keliatanya mah aman aja ig anies aja batasin apa nama ga anti kritik takut kritik,1.0
huhuha kok percaya omong si hoax ahok narapidana nista agama n ulama umat islam lgan milih prabowo a,1.0
ganjar kecil punya lain ada anak kecil hobi nonton film porno dari kecil punya lain gimana mau jadi pimpin pikir yg baik lah nilai orang,1.0
sy ken ikut taruh tp ga punya alpbard,1.0
hii baca percaya berita inikerugian juta lipat kalo percaya anies for presiden,1.0
cie menangin ganjar cair tai nya,0.0
hahahah gb kok saran baik saran pak prabowo usah nyapres riwayat ulang kalo gagal baik suara pak prabowo alih pak anis nah baru gb brilian,1.0
gaspoll pak ganjar pduli disabilitas,0.0
semua muka agama dapat laku baik pak ganjar,0.0
bego klo mnurut w banding ganjar skrg yg bru nyalon dgn jokowi yg incumbent,1.0
kapan punya presiden hebat kayak pak anis capek lihat ganjar prabowo yg goblok,1.0
desak anies bandung yg nanya dp tinggal cari youtube biar tau logika sederhana kalo anies becus ngapain perintah pusat akan oposisi thdp dan trs cari salah meski ti,1.0
asli deh ga bobot ibarat debat orang bodoh hasil orang bodoh jadi ga imbang sama sekali lebih enak nyimak prof md sama cak imin deh,1.0
pikir loyalitas fanatik ganjar yg goblok papar virus kadrun,1.0
remeh temeh bahas abis tenaga,1.0
anda bingung nonmuslim yg pilih anies cuman lantas anda bingung orang mang yg pilih ganjar cuman usah munafik politik identitas memang ada d,1.0
pak ganjar selalu dapat tempat hati masyarakat,0.0
pokok tahun pro anies kalo kalah baru dukung ganjar cuma kalo ps kurang sreg jadi bukan pilih,0.0
hidup pak anies baswedan masya allah tabbarokallah negara harga nya pak anies baswedan negara sendiri bullying,0.0
prabowo tetep aja lingkar skrg cuma bukan banteng,1.0
sy yg bodoh tau bhw t utk abrek urus dki tp spt mslh dp pak anies bilang mgkn laku asal pihak lha klo polusi gak tangan apa tdk pihak arti yg cerdas pak prabowo banding apbd,1.0
goblok aja yg percaya ijasah palsu hari gin s palsu,1.0
jis bersih bangeeet orang muslim dukung pak anies sangat concern bersih,1.0
karepe ganjar kok malah anies salah kunci jawab makany bawaslu langsung komen,1.0
thank you karna kalian gue lebih melek politik awal pilih canda bukan pak anies pak imin yg tapi karna kalian pilih bukan canda awal,0.0
keren apa usaha citra ganjar pranowo semua orang lihat beliau laku yg tunjuk beliau laku apa raih jabat yg ingin memang lebih halus dr seora,1.0
hari kerja heru tahun kerja anies,1.0
mana nich dukung ganjar yg berani bilang hidup porno sama ganjar pornowo kan hobby ganjar loch,1.0
knp ga terima tantang pak luhut buat debat sama beliau anies takut iya kudu rangkai kata dulu,1.0
tiga nama tokoh top of mind sebut nama bakal cawapres potensial prabowo subianto muncul nama erick thohir skor persen kemudian gibran rakabuming raka skor persen susul muhaimin iskandar alias cak imin persen,0.0
yg bahas awal ttg misi ganjar yg elo sbt tdk m,1.0
betapa bodoh ini bela pak anies justru tindak bahaya pak anies he bung henti tindak bodoh,1.0
iya dong masa km ga paham elmu geografis astronomis,1.0
yakin percaya slalu dukung ganjar mahfud smpai mnang,0.0
pelan ganjar semua,0.0
hari tuju mungut suara jangan lupa pukul februari buka coblos lipat,0.0
lah si ganjar sendiri kasih klarifikasi undur diri elu kok goblok tolol,1.0
tenaaang memang jelang pilpres banyak muncul spesies yg begini ingat dan ada kubu mana,1.0
botol plastik yg tuduh guna tim anies dari panitia hbaguslah cak imin ga nanggepi gipson kata mutiara arab jawab tanya orang bodoh jawab,1.0
dukung langgar etik konstitusi memang tegak lurus bebal pantesan bu sm bawa pak anis salah krn benar bukan t t data bobol bukan memang sesuai kata pak,1.0
maacih mas lop yu pull,0.0
alhamdulillah tanda anies bakal jd presiden zimbabwe,0.0
ganjar kalah awu sama prabowo,1.0
pilih ganjar tak langsung restu generasi suka film porno rusak tatanan moral genereasi masa depan pilih pa prabowo ibarat restu jokowi kuasa periode rusak sendi demokrasi indonesia hati pilih pimpin masa depan,1.0
benci itu sama anieskenapa banyak banget nyerangpadahal anis diem baegak pernah nyerang kesana kemari walaupun fitnah mulu,0.0
prestasi ayahanda mas duit rakyat jabat buat main,1.0
begitu derita rupa orang goblok telah pakde lanjut pak ganjar biar sekali bunuh diri massal orang ga guna,1.0
munafik ga etika songong hina prof mahfud cak imin,1.0
akhir bukti dan kena bumerang main konstitusi sekarang gibran cawapres cacat hukum,1.0
ini sindir keras demokrat pasang amin,1.0
org tolol tiktok kasih vid ginian komennya gua tau siapa belakang as if anies punya duit aja buat bayar buzzer,1.0
politik identitas giat politik dasar identitas individu baik etnis ras suku hingga agama politik identitas serang golong tentu timbul diskriminasi hingga radikalisasi,1.0
si survei kalah terus sama ganjar tp ko aja serang,1.0
buat pak moga baca indonesia today santai pak udah anies baswedan presiden,0.0
media goblok ganjar usung partai apa loe jawab gak bong,1.0
lah itu si anies yg ngajak duluan pake surat cinta tulis tangan segala tba tengah jalan anies ganti imin yg bajing liat kan siapa salah satu alas gak milih anies etika yg digembargemborkan dari awal u,1.0
sama pak anies cak imin indonesia raih jaya berkah hakiki amin,0.0
kata debat kemarin edukasi kata wowo gak edukasi ndasmu kamu sama dulu nyerang gue anies,1.0
pimpin indonesia kalau bukan anies rasyid baswedan demokrasi akan jalan benar masyarakat bilang tuju,1.0
biru semua tps menang satu putar bukti dukung solid tgl february coblos no prabowo gibran,0.0
hei cebong goblok lihat nih acara ganjar hadiah doorprize bahkan ada hadiah miyako pakai biji mata kau cebong,1.0
kalau demokrat pindah ganjar piye,0.0
ogah pilih presiden mantan tni biang koruptor dunia pro amerika pro cendana,1.0
mimpi terus upin ipin khitan kan benar usia muda beliau punya prinsip punya disiplin tinggi beliau waris sifat bapak bukan waris sifat orang yg musuh bapak gimana punk,0.0
pak anies moga memang amin,0.0
undang joget undang adu gagas cuma joget ngarep indonesia maju yg dungu siapa sih dukung ato yg d dukung,1.0
benci bakal dirasain dampak depan putus mk buka jalan biar besok atas ga cuma isi anies gajar anies ganjar gitu terus generasi milenial yang atas mulai masuk,1.0
padahal bajing ngakunya ulama,1.0
dukung ganjar paling goblok hrsnya nda usah nyerang paslon kompetitor brgx ganjar lolos putar jd bs rangkul dukung paslon yg kalah,1.0
udah gak mungkin anies jadi calon satu yg gagal jadi balon capres,1.0
moga sehat selalu pak bisa saksi lantik anies,0.0
pilih pimpin yg benci kaum munafik jika kalian pilih anies brrt kalian jalan yg benar,1.0
ada yg panas lihat inimaju trus pak ganjar,0.0
mahfud md bukabukaan perintah pernah susup orang gagal anies capres,1.0
kalo prabowo presiden yg merah merah bersih,1.0
fakta anies yg baik anies muslim yg taat profesor cerdas santun orator kelas dunia motor ubah anti korupsi anti bokep sikap tara tdk punya kasus hukum debat ttg apa sj utk penting bangsa anies pilih org jujur amp,0.0
senyerang nya ganjar sama anis ga bilang ndasmu goblok sama sama binatanganda aneh sekali bung,1.0
bangga banget sama pak ganjar junjung tinggi nilainilai pancasila utama nasionalisme,0.0
gak sopan,1.0
pak ganjar pranowo mah orang omong doang banyak bukti nyata aja liat sendiri,0.0
kok balik semua ikhlas dukung pak anies bayar kan kenal buzzerrp yg dr istana cuma ingat bln ramadhan kalau cari kerja yg halal jgn mau suruh fitnah kasihan keluarga makan ua,0.0
anies di kondosikan datang situ kok aneh jelas orasi politik kampanye cari dukung bukan deklamasi baca puisi ceramah agama tolol pelihara,1.0
ganjar pesan kpu bawaslu kendari terap sistem ramah disabilitas,0.0
salah lu jokowi lengser gibran kaesang boobi udh bkan siapa apalagi jokowi ninggalin banyak kasus abis jokowi kl ga terus dinasti jokowi kalo mau tetap eks gibran jadi besok,1.0
pak ganjar mahfud pilih baik yg selalu percaya selalu taat atur jujur dekat dgn semua lapis masyarakat jelas peduli nasib rakyat,0.0
mmg bkn calon kuat yg bobot but genetik mirip sama munafik sm pintar citra sama garis keras sama cm ngomong doang bahkan sy lbh rela coblos anies siapa dr psi yg nyun,1.0
lanjut pak ganjar siap all in,0.0
seperti ndak mungkin paling strategi marketing tim prabowo utk tarik minat pak jokowi spt isu pak prabowo pasang dg pak ganjar bantah dg statement ibu mega,1.0
ganjar indonesia akan lestari budaya indonesia,0.0
like father lika son blee eegh mending ngecek gorong aja sana,1.0
bahahahahha makin tolol soal kan udah gw jawab aja puter hahahah makin hari makin goblok yg bilang kalo lo aku jis kurang tuh sapa hahahahaha soal selesai jam ani,1.0
citacita prabowogibran jangan ragu wujud,0.0
mau sok ngomentarin rekap debat ah pov gue si cak imin blunder banyak makin liat ga konsisten kekeuh sama slepet koruptor nya selalu bawa keren mas gibran kali bukti diam bukan arti bodoh representatif anak indo berani santun,1.0
nah tanda ni buk,1.0
wong klaten sukoharjo boyolali nek tak tekoni pis ngakune solo,1.0
logika anies coba banding apel dgn jeruk masuk mobil listrik mobil pribadimobil org kaya dgn bus kendara umum padahal buskendaraan umumojolmotor jd mobil listrik masuk kereta api listrik krl,0.0
prabowo ngaku tim jokowi milu jokowi sambung cak imin dgn prabowo milu temu zulhas prabowo bawah komando jokowi terlalu vulgar presiden yg harus netral malah gembar gembor gembar gembor dukung a i u suwek http,1.0
belum sadar bantu ijtima ulama emak saat ps ada apa dan malah teriak timbul tengelam sama dukung apa bukan munafik masalah etika sangat jelas apa yg sampai ol,1.0
pak ganjar udh menang banyak yg dukung beliau ini kerja yg nyata program kerja yg hasil,0.0
aja dipastiin kan justru nasdemnya dulu mau gak entertain bisa gak kasih jamin apa yang jadi di kabinet kerja jilid ga jadi kalo menang ingat lebi,0.0
ide konsep monas dari anies,0.0
makin tajam visi misi orang tumpul otak yg suka pak ganjar,1.0
semangat truss pak ganjar,0.0
kau masuk jis rasa bau sampah coba kau masuk stadion bung tomo cium bau apa lebih bahaya kau di jis asa aroma manusia dengki iri pak anies peesiden seluruh ibukota provinsi bangun stadion berstandart fifa sam,1.0
pak anies fitnah terus tapi alhamdulillah beliau selalu sabar mengahadapi loh,0.0
komen ngetag densi begodeny siregar tidak pengaruh apa klo jadi ganjar prabowo ada antara merekandan bukti makin banyak ulama nu masuk ketek firaun,1.0
partai pernah bbrp kali lalu anggota buruk layak partai tuntut loyalitas anggota tsb,1.0
jungkooooooooooooook,0.0
gibran bukan jokowi prabowo bukan jokowi jokowi jokowi sadar,1.0
istiqomah integritas selalu jalan anies,0.0
perlu tambah tagline fajar memang beda,1.0
tukang culik memang bengis dendam bahaya orang macam jika jadi pimpin anies bisa ketemu tim mawar juang goblok ndase kirik,1.0
lah goblok ini bukan siapa baru bacapres entar kalau sdh jadi presiden baru sikap tegas kpd jajah tsb jangan kayak ganjar sok nolak israel mau nyari dukung ummat hujat kan sekarang,1.0
syarat jadi buzzer memang salah satu jadi goblok alias kok kalau baca detail berita anies cocok dgn gibran nyata yg ucap bukan anies loh tp akun framing anies yg mencla,1.0
salam dh ketua dpd pdip jateng tanggap potensi gibran pilkada jawa pos jawapos merdeka,0.0
cak imin jgn lupa banyak ajar biar bs sprt pak anies hilang ungkap njenengan yg sllu blng hrsnya njenengan yg jd presiden rangin cengengesan banyak ajar banyak baca banyak nanya sm pak anies biar liat bodoh,1.0
undang media malaysia anies sempat temu kerja migran,0.0
dagel apa yg kau tunjuk anies moga gk blik indonesia,1.0
amin bawa lentera hidup ubah masyarakat indonesia,1.0
program nya gak punya ide yg cerdas makanya anies gak kan keluar program takut dicopy sama ganjar,1.0
golkar target raih tingkat kursi legislatif maksimal dukung capres prabowo subianto suara merdeka pantura suara merdeka pantura,0.0
bukan renung malah singgung fakta besar konstitusi du rubah dekat daftar atur kpu rubah gibran terima aktor jokowi bisa prabowo di khianat bagaimana megawati,1.0
huahahahahahahaha ngelawak kek nya bokap si wong dalam negeri aja banyak korban jiwa ga henti inj malah sok sok an ngurusin dunia huahahahahaha huahahahahaha,1.0
jdi ken curhat dikit waktu pertama kampanye tuh gue pilih keluarga karna emg dri milu keluarga gue selalu coblos prabowo gapernah golput suara itu tentu depan hidup bakal gimana,0.0
